ECS,NSC,FA,FB,NA,NB,OM,FA/NA,FB/NB
7800,-1472,11087,13145,13899,13772,9810,0.8,0.95
7800,-1459,11212,13343,13895,13976,9810,0.81,0.95
7800,-1468,11326,13295,14035,13926,9811,0.81,0.95
7800,-1479,11282,13465,14020,14122,9811,0.8,0.95
7800,-1476,11245,13540,13969,14193,9812,0.8,0.95
7800,-1474,11268,13421,13980,14078,9812,0.81,0.95
7800,-1462,11279,13495,14013,14155,9812,0.8,0.95
7800,-1451,11259,13471,14016,14132,9809,0.8,0.95
7800,-1461,11309,13321,14019,13954,9805,0.81,0.95
7800,-1459,11323,13277,14029,13909,9802,0.81,0.95
7800,-1445,11255,13285,13949,13933,9801,0.81,0.95
7800,-1465,11095,13533,13883,14191,9802,0.8,0.95
7800,-1473,11235,13471,13948,14126,9803,0.81,0.95
7800,-1467,11232,13468,13992,14119,9805,0.8,0.95
7800,-1460,11297,13543,14013,14200,9805,0.81,0.95
7800,-1471,11286,13521,14008,14186,9805,0.81,0.95
7800,-1469,11378,13468,14137,14113,9808,0.8,0.95
7800,-1473,11229,13484,13976,14138,9812,0.8,0.95
7800,-1461,11298,13409,13997,14051,9816,0.81,0.95
7800,-1473,11321,13544,14082,14205,9818,0.8,0.95
7801,-1455,11318,13251,14033,13891,9818,0.81,0.95
7800,-1479,11158,13192,13972,13820,9818,0.8,0.95
7800,-1463,11202,13568,13931,14230,9818,0.8,0.95
7800,-1455,11229,13540,13979,14197,9817,0.8,0.95
7800,-1472,11244,13550,14016,14208,9817,0.8,0.95
7800,-1456,11302,13413,14028,14060,9814,0.81,0.95
7800,-1459,11342,13339,14060,13979,9809,0.81,0.95
7800,-1445,11222,13515,13919,14178,9803,0.81,0.95
7800,-1456,11267,13468,14033,14121,9802,0.8,0.95
7800,-1474,11226,13540,13995,14203,9802,0.8,0.95
7800,-1469,11110,13143,13930,13791,9808,0.8,0.95
7800,-1480,11002,13199,13772,13819,9814,0.8,0.96
7800,-1469,11284,13361,13981,13998,9821,0.81,0.95
7800,-1471,11290,13457,14029,14109,9821,0.8,0.95
7800,-1472,11301,13252,14008,13883,9819,0.81,0.95
7800,-1455,11211,13552,13955,14220,9813,0.8,0.95
7800,-1473,11237,13504,13994,14155,9808,0.8,0.95
7800,-1475,11304,13247,14009,13875,9805,0.81,0.95
7800,-1463,11197,13558,13967,14218,9805,0.8,0.95
7800,-1469,11322,13510,14093,14166,9812,0.8,0.95
7800,-1447,11303,13443,14024,14107,9820,0.81,0.95
7800,-1460,11064,13577,13795,14231,9829,0.8,0.95
7800,-1470,11326,13353,14036,13986,9830,0.81,0.95
7800,-1462,11293,13384,14019,14020,9829,0.81,0.95
7800,-1465,11240,13516,13973,14175,9825,0.8,0.95
7800,-1467,11312,13237,14028,13871,9821,0.81,0.95
7800,-1467,11185,13594,13990,14255,9820,0.8,0.95
7800,-1504,11118,13280,13914,13908,9820,0.8,0.95
7800,-1451,11240,13585,13999,14252,9820,0.8,0.95
7800,-1477,11281,13416,13988,14076,9819,0.81,0.95
7800,-1451,11340,13271,14062,13913,9818,0.81,0.95
7800,-1466,11155,13564,13920,14215,9818,0.8,0.95
7800,-1476,11288,13271,13988,13901,9818,0.81,0.95
7800,-1472,11193,13535,14010,14200,9815,0.8,0.95
7800,-1481,11257,13448,13943,14105,9812,0.81,0.95
7800,-1477,11229,13456,14031,14111,9810,0.8,0.95
7800,-1495,11328,13494,14069,14145,9810,0.81,0.95
7800,-1454,11305,13357,14010,13996,9810,0.81,0.95
7800,-1462,11270,13562,14028,14222,9810,0.8,0.95
7800,-1480,11238,13459,13988,14107,9809,0.8,0.95
7800,-1461,11299,13341,14001,13981,9809,0.81,0.95
7800,-1454,11188,13430,13856,14072,9809,0.81,0.95
7800,-1494,11312,13197,14021,13825,9805,0.81,0.95
7800,-1467,11253,13451,14004,14108,9800,0.8,0.95
7800,-1467,11238,13479,13970,14125,9796,0.8,0.95
7800,-1470,11266,13478,13991,14136,9796,0.81,0.95
7800,-1472,11332,13241,14048,13868,9801,0.81,0.95
7800,-1463,11285,13515,14028,14173,9808,0.8,0.95
7800,-1459,11278,13364,13980,14003,9815,0.81,0.95
7800,-1464,11327,13462,14037,14116,9818,0.81,0.95
7800,-1453,11307,13315,14010,13965,9818,0.81,0.95
7800,-1470,11318,13270,14022,13896,9815,0.81,0.95
7800,-1459,11313,13461,14008,14118,9811,0.81,0.95
7800,-1469,11262,13509,14002,14163,9808,0.8,0.95
7800,-1455,11304,13414,14025,14071,9808,0.81,0.95
7800,-1457,11291,13542,14046,14202,9807,0.8,0.95
7800,-1476,11311,13289,14025,13914,9806,0.81,0.96
7801,-1461,11252,13450,13967,14098,9805,0.81,0.95
7800,-1459,11292,13461,14010,14113,9804,0.81,0.95
7800,-1467,11342,13332,14052,13967,9804,0.81,0.95
7800,-1478,11196,13180,14019,13818,9804,0.8,0.95
7800,-1460,11258,13492,14001,14147,9804,0.8,0.95
7800,-1475,11200,13485,13950,14142,9804,0.8,0.95
7800,-1453,11256,13482,14003,14136,9804,0.8,0.95
7800,-1469,11132,13547,13942,14210,9805,0.8,0.95
7800,-1482,11241,13502,14021,14163,9808,0.8,0.95
7800,-1462,11256,13470,14004,14133,9811,0.8,0.95
7800,-1459,11262,13472,13987,14130,9813,0.81,0.95
7800,-1462,11286,13288,13991,13921,9813,0.81,0.95
7800,-1459,11302,13332,14000,13959,9813,0.81,0.96
7800,-1458,11372,13403,14092,14053,9813,0.81,0.95
7800,-1458,11307,13475,14009,14133,9813,0.81,0.95
7800,-1459,11263,13409,13957,14058,9813,0.81,0.95
7800,-1462,11280,13562,14032,14223,9813,0.8,0.95
7800,-1455,11320,13351,14031,13988,9813,0.81,0.95
7800,-1465,11336,13307,14053,13942,9812,0.81,0.95
7800,-1472,11328,13419,14045,14060,9812,0.81,0.95
7800,-1450,11246,13363,13926,14001,9812,0.81,0.95
7800,-1482,11177,13558,13981,14214,9813,0.8,0.95
7800,-1480,11199,13583,13962,14247,9814,0.8,0.95
7800,-1465,11295,13220,14006,13869,9816,0.81,0.95
7800,-1456,11300,13444,14010,14097,9817,0.81,0.95
7800,-1469,11241,13498,13988,14151,9817,0.8,0.95
7800,-1452,11257,13501,14014,14150,9820,0.8,0.95
7800,-1468,11208,13534,13985,14200,9823,0.8,0.95
7800,-1463,11238,13612,14026,14281,9826,0.8,0.95
7800,-1486,11304,13331,14006,13962,9826,0.81,0.95
7800,-1451,11266,13421,14010,14076,9822,0.8,0.95
7800,-1436,11280,13449,14001,14106,9816,0.81,0.95
7800,-1465,11321,13512,14085,14167,9810,0.8,0.95
7800,-1461,11277,13283,13986,13935,9808,0.81,0.95
7800,-1467,11085,13563,13830,14223,9808,0.8,0.95
7800,-1474,11329,13311,14040,13944,9807,0.81,0.95
7800,-1469,11133,13209,13935,13833,9807,0.8,0.95
7800,-1476,11271,13328,13968,13959,9807,0.81,0.95
7800,-1461,11282,13391,13974,14034,9807,0.81,0.95
7800,-1426,11305,13476,14016,14132,9809,0.81,0.95
7800,-1455,11271,13481,14018,14127,9815,0.8,0.95
7800,-1473,11224,13525,13968,14190,9821,0.8,0.95
7800,-1481,11399,13353,14124,13982,9825,0.81,0.96
7800,-1460,11122,13126,13937,13753,9825,0.8,0.95
7800,-1464,11304,13480,14030,14128,9820,0.81,0.95
7800,-1467,11187,13545,13986,14205,9813,0.8,0.95
7800,-1475,11284,13387,14004,14031,9807,0.81,0.95
7800,-1480,11253,13518,13982,14186,9805,0.8,0.95
7800,-1440,11304,13374,14004,14015,9805,0.81,0.95
7800,-1465,11234,13490,13972,14141,9806,0.8,0.95
7800,-1464,11271,13474,13978,14133,9807,0.81,0.95
7800,-1450,11293,13409,14027,14056,9808,0.81,0.95
7800,-1476,11268,13430,13992,14073,9808,0.81,0.95
7800,-1469,11091,13027,13899,13662,9809,0.8,0.95
7800,-1461,11288,13347,13985,13982,9812,0.81,0.95
7800,-1483,11187,13190,14009,13816,9814,0.8,0.95
7800,-1455,11296,13413,14000,14075,9815,0.81,0.95
7800,-1486,11180,13563,13967,14224,9815,0.8,0.95
7800,-1496,11293,13338,14000,13976,9815,0.81,0.95
7800,-1479,11245,13470,13987,14131,9816,0.8,0.95
7800,-1467,11287,13391,13990,14039,9817,0.81,0.95
7800,-1454,11325,13300,14048,13932,9817,0.81,0.95
7800,-1458,11271,13524,14033,14175,9818,0.8,0.95
7800,-1443,11307,13270,14016,13914,9819,0.81,0.95
7800,-1467,11016,13531,13737,14186,9820,0.8,0.95
7800,-1482,11349,13426,14057,14067,9821,0.81,0.95
7800,-1475,11289,13528,14003,14185,9821,0.81,0.95
7800,-1464,11269,13439,14000,14088,9816,0.8,0.95
7800,-1479,11333,13454,14046,14120,9812,0.81,0.95
7800,-1439,11304,13460,14009,14124,9808,0.81,0.95
7800,-1456,11273,13497,13970,14158,9807,0.81,0.95
7800,-1454,11188,13530,13971,14190,9807,0.8,0.95
7800,-1464,11250,13492,14003,14143,9806,0.8,0.95
7800,-1475,11095,13207,13907,13853,9805,0.8,0.95
7800,-1465,11307,13387,13994,14030,9804,0.81,0.95
7800,-1488,11229,13499,13993,14160,9804,0.8,0.95
7800,-1461,11298,13517,14030,14171,9806,0.81,0.95
7800,-1463,11241,13481,14011,14130,9809,0.8,0.95
7800,-1467,11245,13545,13984,14207,9812,0.8,0.95
7800,-1435,11297,13486,14011,14137,9812,0.81,0.95
7800,-1466,11260,13486,13964,14146,9810,0.81,0.95
7800,-1450,11333,13377,14047,14011,9806,0.81,0.95
7800,-1460,11164,13519,13902,14179,9801,0.8,0.95
7800,-1453,11322,13404,14033,14059,9798,0.81,0.95
7800,-1452,11149,13441,13828,14090,9798,0.81,0.95
7800,-1478,11285,13301,13988,13939,9807,0.81,0.95
7800,-1457,11300,13469,14026,14128,9818,0.81,0.95
7800,-1451,11323,13436,14030,14094,9829,0.81,0.95
7800,-1471,11341,13475,14089,14137,9831,0.8,0.95
7800,-1464,11327,13511,14076,14174,9830,0.8,0.95
7800,-1469,11313,13530,14076,14192,9824,0.8,0.95
7800,-1457,11204,13589,13973,14247,9819,0.8,0.95
7801,-1471,11232,13525,13981,14187,9815,0.8,0.95
7800,-1483,11150,12981,13965,13601,9815,0.8,0.95
7800,-1467,11239,13289,13923,13912,9810,0.81,0.96
7800,-1470,11292,13229,13998,13857,9805,0.81,0.95
7800,-1463,11239,13512,13970,14175,9800,0.8,0.95
7800,-1484,11316,13281,14024,13914,9799,0.81,0.95
7801,-1458,11167,13554,13912,14219,9801,0.8,0.95
7800,-1474,11240,13454,13978,14106,9810,0.8,0.95
7800,-1458,11277,13498,13998,14159,9819,0.81,0.95
7800,-1449,11221,13527,13963,14183,9826,0.8,0.95
7800,-1473,11368,13240,14082,13872,9826,0.81,0.95
7800,-1445,11327,13370,14028,14013,9820,0.81,0.95
7800,-1456,11212,13508,13913,14162,9808,0.81,0.95
7800,-1483,11310,13245,14014,13874,9797,0.81,0.95
7800,-1447,11264,13521,14003,14178,9792,0.8,0.95
7800,-1482,11167,13537,13932,14189,9792,0.8,0.95
7800,-1492,11225,13559,14001,14217,9795,0.8,0.95
7800,-1471,11278,13258,13974,13889,9798,0.81,0.95
7800,-1457,11254,13465,13953,14122,9802,0.81,0.95
7800,-1459,11298,13560,14047,14226,9802,0.8,0.95
7800,-1459,11264,13509,13974,14167,9804,0.81,0.95
7800,-1436,11285,13364,13980,14019,9812,0.81,0.95
7800,-1450,11315,13373,14017,14019,9820,0.81,0.95
7800,-1471,11282,13401,13983,14051,9825,0.81,0.95
7800,-1466,11240,13528,14021,14187,9825,0.8,0.95
7800,-1480,11218,13518,13984,14170,9825,0.8,0.95
7800,-1458,11297,13446,14028,14097,9824,0.81,0.95
7800,-1474,11253,13482,13982,14141,9823,0.8,0.95
7800,-1452,11318,13504,14031,14159,9823,0.81,0.95
7800,-1445,11260,13505,14000,14165,9825,0.8,0.95
7801,-1452,11287,13418,13995,14068,9827,0.81,0.95
7800,-1453,11294,13240,14002,13891,9830,0.81,0.95
7800,-1462,11308,13252,14015,13877,9831,0.81,0.95
7800,-1458,11282,13501,14003,14166,9831,0.81,0.95
7800,-1482,11308,13440,14047,14086,9828,0.81,0.95
7800,-1456,11292,13543,14035,14204,9824,0.8,0.95
7800,-1458,11312,13293,14020,13926,9821,0.81,0.95
7800,-1457,11317,13499,14031,14152,9820,0.81,0.95
7800,-1461,11331,13454,14040,14114,9819,0.81,0.95
7800,-1454,11327,13480,14049,14142,9815,0.81,0.95
7800,-1445,11242,13541,13978,14206,9812,0.8,0.95
7800,-1454,11175,12894,13920,13508,9809,0.8,0.95
7800,-1446,11163,13458,13822,14108,9810,0.81,0.95
7800,-1472,11250,13493,13980,14151,9812,0.8,0.95
7800,-1459,11205,13524,13967,14185,9816,0.8,0.95
7800,-1485,11217,13521,13985,14185,9820,0.8,0.95
7800,-1465,11178,13563,13967,14230,9821,0.8,0.95
7800,-1488,11302,13314,14005,13941,9821,0.81,0.96
7801,-1448,11200,13518,13977,14184,9818,0.8,0.95
7800,-1452,11212,13571,13984,14231,9815,0.8,0.95
7800,-1493,11294,13510,14086,14172,9813,0.8,0.95
7800,-1439,11288,13347,13987,14005,9813,0.81,0.95
7800,-1465,11244,13451,13989,14099,9811,0.8,0.95
7800,-1469,11311,13389,14014,14042,9808,0.81,0.95
7800,-1453,11216,13516,13983,14182,9805,0.8,0.95
7800,-1468,11266,13525,14021,14183,9804,0.8,0.95
7800,-1453,11260,13530,14004,14192,9804,0.8,0.95
7800,-1491,11331,13254,14046,13882,9804,0.81,0.95
7800,-1454,11288,13492,14044,14155,9804,0.8,0.95
7800,-1438,11243,13467,13974,14123,9804,0.8,0.95
7800,-1469,11238,13372,13917,14025,9804,0.81,0.95
7800,-1494,11092,13182,13905,13828,9807,0.8,0.95
7801,-1457,11294,13436,14018,14086,9812,0.81,0.95
7800,-1471,11268,13385,13982,14028,9818,0.81,0.95
7800,-1459,11315,13497,14039,14153,9821,0.81,0.95
7800,-1477,11279,13508,13989,14162,9821,0.81,0.95
7800,-1453,11315,13485,14048,14153,9814,0.81,0.95
7800,-1488,11291,13525,14028,14191,9807,0.8,0.95
7800,-1454,11280,13536,13998,14202,9801,0.81,0.95
7800,-1451,11316,13403,14024,14048,9800,0.81,0.95
7800,-1475,11225,13515,14008,14178,9800,0.8,0.95
7800,-1459,11321,13361,14036,14018,9801,0.81,0.95
7800,-1458,11281,13442,13982,14091,9802,0.81,0.95
7800,-1471,11236,13513,13986,14169,9802,0.8,0.95
7800,-1447,11140,13545,13922,14210,9802,0.8,0.95
7800,-1461,11243,13486,13965,14152,9805,0.81,0.95
7800,-1467,11321,13308,14026,13951,9809,0.81,0.95
7800,-1445,11316,13464,14030,14125,9814,0.81,0.95
7800,-1487,11301,13504,14030,14166,9815,0.81,0.95
7800,-1463,11203,13547,13990,14208,9815,0.8,0.95
7800,-1464,11212,13558,13973,14232,9818,0.8,0.95
7800,-1446,11274,13350,13974,14013,9820,0.81,0.95
7800,-1461,11297,13480,14041,14140,9821,0.8,0.95
7800,-1472,11258,13374,13988,14020,9821,0.8,0.95
7800,-1466,11241,13501,13993,14160,9818,0.8,0.95
7800,-1472,11167,13623,13981,14283,9814,0.8,0.95
7800,-1471,11219,13547,13955,14209,9810,0.8,0.95
7800,-1470,11183,13517,13980,14173,9808,0.8,0.95
7800,-1455,11255,13506,13977,14164,9807,0.81,0.95
7800,-1455,11265,13490,14016,14144,9807,0.8,0.95
7800,-1461,11349,13374,14066,14008,9807,0.81,0.95
7800,-1450,11286,13272,13994,13918,9807,0.81,0.95
7800,-1459,11286,13520,14032,14179,9807,0.8,0.95
7800,-1464,11280,13476,14053,14137,9810,0.8,0.95
7800,-1460,11206,13477,13948,14131,9815,0.8,0.95
7800,-1457,11195,13524,13964,14187,9820,0.8,0.95
7800,-1474,11249,13533,14010,14202,9822,0.8,0.95
7800,-1468,11284,13429,14008,14075,9823,0.81,0.95
7800,-1471,11210,13430,13927,14075,9818,0.8,0.95
7800,-1460,11264,13440,13987,14082,9813,0.81,0.95
7800,-1476,11288,13395,14019,14032,9808,0.81,0.95
7800,-1477,11131,13046,13935,13678,9808,0.8,0.95
7800,-1474,11154,13618,13966,14274,9810,0.8,0.95
7800,-1472,11303,13288,14005,13921,9815,0.81,0.95
7800,-1452,11265,13472,14018,14129,9820,0.8,0.95
7800,-1458,11240,13494,13970,14157,9823,0.8,0.95
7800,-1458,11277,13327,13976,13961,9823,0.81,0.95
7800,-1472,11272,13338,13975,13977,9819,0.81,0.95
7800,-1455,11245,13449,13985,14096,9813,0.8,0.95
7800,-1478,11324,13335,14042,13975,9808,0.81,0.95
7800,-1463,11259,13593,14051,14255,9807,0.8,0.95
7800,-1455,11296,13438,14008,14104,9807,0.81,0.95
7800,-1465,11254,13453,13979,14107,9806,0.81,0.95
7800,-1481,11259,13390,14006,14036,9806,0.8,0.95
7800,-1474,11322,13288,14032,13923,9807,0.81,0.95
7800,-1471,11210,13483,13940,14131,9807,0.8,0.95
7800,-1466,11233,13462,13991,14120,9811,0.8,0.95
7800,-1486,11279,13491,14045,14140,9816,0.8,0.95
7800,-1462,11192,13525,13932,14183,9820,0.8,0.95
7800,-1450,11242,13532,13984,14191,9821,0.8,0.95
7800,-1479,11210,13458,13967,14112,9822,0.8,0.95
7800,-1461,11254,13210,13953,13853,9827,0.81,0.95
7800,-1454,11151,13511,13884,14169,9832,0.8,0.95
7800,-1486,11185,13487,13930,14147,9836,0.8,0.95
7800,-1466,11211,13556,14009,14216,9836,0.8,0.95
7800,-1466,11177,13517,13941,14177,9833,0.8,0.95
7800,-1459,11250,13523,13981,14188,9829,0.8,0.95
7800,-1467,11313,13404,14020,14051,9824,0.81,0.95
7800,-1461,11229,13564,13967,14230,9822,0.8,0.95
7800,-1436,11290,13513,13996,14171,9822,0.81,0.95
7800,-1454,11324,13478,14026,14134,9817,0.81,0.95
7800,-1479,11119,13195,13948,13837,9812,0.8,0.95
7800,-1456,11238,13412,13948,14052,9807,0.81,0.95
7800,-1479,11193,13493,13973,14151,9807,0.8,0.95
7800,-1463,11239,13486,13997,14143,9804,0.8,0.95
7800,-1477,11146,13492,13939,14152,9800,0.8,0.95
7800,-1472,11280,13451,14036,14109,9795,0.8,0.95
7800,-1467,11145,13461,13863,14116,9793,0.8,0.95
7800,-1464,11251,13562,14036,14224,9793,0.8,0.95
7800,-1469,11292,13258,14009,13889,9798,0.81,0.95
7800,-1459,11301,13538,14075,14200,9803,0.8,0.95
7800,-1449,11216,13093,13908,13719,9808,0.81,0.95
7800,-1452,11288,13461,14005,14115,9807,0.81,0.95
7800,-1479,11282,13471,14040,14121,9809,0.8,0.95
7800,-1460,11235,13432,13952,14075,9814,0.81,0.95
7800,-1483,11157,13554,13941,14222,9819,0.8,0.95
7800,-1457,11301,13475,14039,14144,9822,0.8,0.95
7800,-1482,11285,13230,13983,13858,9822,0.81,0.95
7800,-1462,11271,13490,14013,14146,9820,0.8,0.95
7800,-1461,11276,13434,14013,14089,9817,0.8,0.95
7800,-1495,11345,13506,14109,14172,9815,0.8,0.95
7800,-1453,11125,13144,13954,13783,9815,0.8,0.95
7800,-1448,11290,13495,14019,14153,9815,0.81,0.95
7800,-1473,11308,13324,14012,13971,9813,0.81,0.95
7800,-1461,11252,13510,14019,14179,9812,0.8,0.95
7800,-1468,11243,13512,13988,14167,9811,0.8,0.95
7800,-1475,11222,13448,13984,14101,9811,0.8,0.95
7800,-1462,11316,13361,14023,13991,9806,0.81,0.95
7800,-1460,11216,13537,13979,14201,9800,0.8,0.95
7800,-1451,11332,13471,14042,14126,9794,0.81,0.95
7800,-1466,11292,13499,14046,14164,9792,0.8,0.95
7800,-1458,11068,13230,13865,13884,9792,0.8,0.95
7800,-1460,11121,13400,13794,14043,9795,0.81,0.95
7800,-1464,11268,13206,13969,13830,9797,0.81,0.95
7800,-1458,11199,13536,13955,14201,9799,0.8,0.95
7800,-1473,11189,13486,13930,14138,9799,0.8,0.95
7800,-1460,11325,13403,14034,14049,9801,0.81,0.95
7800,-1455,11280,13487,13965,14132,9804,0.81,0.95
7800,-1475,11249,13493,13987,14155,9808,0.8,0.95
7800,-1474,11176,13581,13944,14241,9810,0.8,0.95
7800,-1474,11281,13477,14057,14134,9810,0.8,0.95
7800,-1449,11314,13448,14022,14106,9810,0.81,0.95
7800,-1460,11148,13417,13817,14050,9811,0.81,0.95
7800,-1484,11193,13255,14014,13879,9811,0.8,0.96
7800,-1456,11214,13530,13976,14185,9811,0.8,0.95
7800,-1479,11212,13488,13961,14147,9813,0.8,0.95
7800,-1460,11301,13304,14001,13935,9816,0.81,0.95
7800,-1457,11274,13533,14040,14189,9820,0.8,0.95
7800,-1464,11268,13460,13962,14109,9821,0.81,0.95
7800,-1459,11254,13554,14035,14216,9820,0.8,0.95
7800,-1467,11296,13491,14016,14153,9818,0.81,0.95
7800,-1468,11304,13261,14009,13915,9815,0.81,0.95
7800,-1461,11194,13492,13915,14148,9812,0.8,0.95
7800,-1468,11298,13464,14020,14123,9812,0.81,0.95
7800,-1455,11331,13391,14054,14029,9812,0.81,0.95
7800,-1481,11152,13547,13934,14213,9813,0.8,0.95
7800,-1488,11246,13537,13993,14196,9814,0.8,0.95
7800,-1445,11293,13330,13988,13968,9815,0.81,0.95
7800,-1474,11331,13284,14041,13912,9815,0.81,0.95
7800,-1455,11276,13357,13975,13995,9816,0.81,0.95
7800,-1462,11261,13420,13982,14067,9818,0.81,0.95
7800,-1441,11251,13401,13945,14061,9819,0.81,0.95
7800,-1454,11225,13560,13930,14221,9819,0.81,0.95
7800,-1466,11117,13490,13819,14150,9819,0.8,0.95
7800,-1457,11324,13437,14036,14095,9819,0.81,0.95
7800,-1461,11162,13547,13938,14204,9818,0.8,0.95
7800,-1475,11244,13535,14010,14198,9818,0.8,0.95
7800,-1492,11289,13462,14043,14119,9818,0.8,0.95
7800,-1474,11115,13524,13889,14184,9818,0.8,0.95
7800,-1482,11246,13428,13973,14069,9817,0.8,0.95
7800,-1455,11253,13531,14023,14194,9817,0.8,0.95
7800,-1441,11287,13303,13989,13956,9817,0.81,0.95
7800,-1466,11239,13531,14002,14192,9816,0.8,0.95
7800,-1476,11247,13415,13993,14053,9813,0.8,0.95
7800,-1445,11323,13443,14030,14092,9809,0.81,0.95
7800,-1460,11213,13444,13957,14107,9807,0.8,0.95
7800,-1480,11196,13521,13927,14186,9807,0.8,0.95
7800,-1447,11302,13476,14019,14127,9806,0.81,0.95
7800,-1456,11227,13345,13909,13983,9803,0.81,0.95
7800,-1456,11318,13294,14028,13926,9799,0.81,0.95
7800,-1455,11303,13488,14020,14137,9798,0.81,0.95
7800,-1467,11070,13293,13855,13942,9798,0.8,0.95
7800,-1453,11076,13528,13782,14193,9805,0.8,0.95
7800,-1473,11324,13465,14036,14117,9811,0.81,0.95
7800,-1454,11200,13504,13977,14164,9818,0.8,0.95
7800,-1458,11244,13516,13987,14171,9818,0.8,0.95
7800,-1471,11318,13442,14031,14086,9819,0.81,0.95
7800,-1454,11236,13499,13972,14155,9820,0.8,0.95
7800,-1457,11297,13424,14022,14068,9822,0.81,0.95
7800,-1460,11239,13503,14004,14161,9822,0.8,0.95
7800,-1470,11202,13520,13997,14177,9822,0.8,0.95
7800,-1477,11312,13325,14016,13977,9820,0.81,0.95
7800,-1465,11251,13531,14002,14183,9819,0.8,0.95
7800,-1479,11322,13219,14027,13847,9817,0.81,0.95
7800,-1453,11226,13509,13979,14163,9817,0.8,0.95
7800,-1477,11179,13582,13932,14247,9814,0.8,0.95
7800,-1468,11295,13286,13993,13917,9806,0.81,0.95
7800,-1478,11259,13510,13979,14173,9798,0.81,0.95
7800,-1456,11229,13473,13955,14119,9792,0.8,0.95
7800,-1448,11283,13517,14044,14179,9793,0.8,0.95
7800,-1473,11258,13339,13945,13976,9804,0.81,0.95
7800,-1470,11136,13072,13953,13707,9819,0.8,0.95
7800,-1463,11174,13562,13926,14222,9833,0.8,0.95
7800,-1464,11284,13221,13980,13851,9836,0.81,0.95
7800,-1458,11196,13542,13987,14206,9834,0.8,0.95
7800,-1485,11247,13503,14010,14164,9821,0.8,0.95
7800,-1465,11303,13283,14007,13913,9809,0.81,0.95
7800,-1470,11179,13536,13944,14193,9799,0.8,0.95
7800,-1464,11277,13446,14009,14087,9799,0.8,0.95
7800,-1468,11136,13586,13917,14242,9801,0.8,0.95
7800,-1476,11366,13465,14107,14106,9803,0.81,0.95
7800,-1451,11077,13073,13889,13710,9806,0.8,0.95
7800,-1450,11243,13535,13973,14197,9807,0.8,0.95
7800,-1470,11330,13357,14035,13990,9807,0.81,0.95
7800,-1479,11322,13301,14036,13935,9809,0.81,0.95
7800,-1471,11282,13582,14026,14237,9810,0.8,0.95
7800,-1459,11279,13257,13978,13889,9811,0.81,0.95
7800,-1461,11203,13591,13962,14252,9811,0.8,0.95
7800,-1488,11161,13579,13966,14240,9809,0.8,0.95
7800,-1452,11219,13515,13974,14159,9807,0.8,0.95
7800,-1469,11377,13423,14120,14071,9804,0.81,0.95
7800,-1437,11283,13242,13984,13900,9803,0.81,0.95
7800,-1455,11170,13466,13851,14111,9803,0.81,0.95
7800,-1465,11328,13226,14040,13854,9805,0.81,0.95
7800,-1459,11254,13479,13984,14136,9807,0.8,0.95
7800,-1485,11179,13557,13979,14220,9809,0.8,0.95
7800,-1453,11290,13464,14002,14112,9809,0.81,0.95
7800,-1477,11191,13427,13924,14065,9810,0.8,0.95
7800,-1464,11267,13550,14017,14208,9813,0.8,0.95
7800,-1461,11188,13578,13982,14239,9815,0.8,0.95
7800,-1482,11217,13322,14041,13950,9817,0.8,0.95
7800,-1464,11275,13182,13979,13834,9818,0.81,0.95
7800,-1466,11260,13320,13950,13949,9815,0.81,0.95
7800,-1474,11291,13380,14020,14014,9812,0.81,0.95
7800,-1467,11342,13339,14055,13968,9808,0.81,0.95
7800,-1451,11304,13338,14015,13974,9808,0.81,0.95
7800,-1463,11238,13513,14002,14168,9809,0.8,0.95
7800,-1492,11159,13555,13943,14209,9809,0.8,0.95
7800,-1481,11259,13571,13997,14239,9810,0.8,0.95
7800,-1461,11207,13507,13984,14164,9810,0.8,0.95
7800,-1469,11279,13554,14050,14217,9810,0.8,0.95
7800,-1472,11234,13022,14029,13646,9811,0.8,0.95
7800,-1461,11131,13488,13864,14144,9811,0.8,0.95
7800,-1471,11285,13331,13988,13963,9812,0.81,0.95
7800,-1465,11259,13530,14011,14195,9812,0.8,0.95
7800,-1456,11238,13545,13957,14209,9813,0.81,0.95
